tentativa_id,pedido_id,dia,horario,metodo,status,valor,canal,codigo_erro
"20-0719","20-0719","2026-09-20","15:10:00","pix","aprovado","100","web",""
"20-0720","20-0720","2026-09-20","15:11:00","pix","aprovado","100","app",""
"20-0721","20-0721","2026-09-20","15:12:00","pix","aprovado","100","web",""
"20-0722","20-0722","2026-09-20","15:12:00","pix","aprovado","100","app",""
"20-0723","20-0723","2026-09-20","15:13:00","pix","aprovado","100","web",""
"20-0724","20-0724","2026-09-20","15:13:00","pix","aprovado","100","app",""
"20-0725","20-0725","2026-09-20","15:14:00","pix","aprovado","100","web",""
"20-0726","20-0726","2026-09-20","15:15:00","pix","aprovado","100","app",""
"20-0727","20-0727","2026-09-20","15:15:00","pix","aprovado","100","web",""
"20-0728","20-0728","2026-09-20","15:16:00","pix","aprovado","100","app",""
"20-0729","20-0729","2026-09-20","15:16:00","pix","aprovado","100","web",""
"20-0730","20-0730","2026-09-20","15:17:00","pix","aprovado","100","app",""
"20-0731","20-0731","2026-09-20","15:18:00","pix","aprovado","100","web",""
"20-0732","20-0732","2026-09-20","15:18:00","pix","aprovado","100","app",""
"20-0733","20-0733","2026-09-20","15:19:00","pix","aprovado","100","web",""
"20-0734","20-0734","2026-09-20","15:19:00","pix","aprovado","100","app",""
"20-0735","20-0735","2026-09-20","15:20:00","pix","aprovado","100","web",""
"20-0736","20-0736","2026-09-20","15:21:00","pix","aprovado","100","app",""
"20-0737","20-0737","2026-09-20","15:21:00","pix","aprovado","100","web",""
"20-0738","20-0738","2026-09-20","15:22:00","pix","aprovado","100","app",""
"20-0739","20-0739","2026-09-20","15:22:00","pix","aprovado","100","web",""
"20-0740","20-0740","2026-09-20","15:23:00","pix","aprovado","100","app",""
"20-0741","20-0741","2026-09-20","15:24:00","pix","aprovado","100","web",""
"20-0742","20-0742","2026-09-20","15:24:00","pix","aprovado","100","app",""
"20-0743","20-0743","2026-09-20","15:25:00","pix","aprovado","100","web",""
"20-0744","20-0744","2026-09-20","15:25:00","pix","aprovado","100","app",""
"20-0745","20-0745","2026-09-20","15:26:00","pix","aprovado","100","web",""
"20-0746","20-0746","2026-09-20","15:27:00","pix","aprovado","100","app",""
"20-0747","20-0747","2026-09-20","15:27:00","pix","aprovado","100","web",""
"20-0748","20-0748","2026-09-20","15:28:00","pix","aprovado","100","app",""
"20-0749","20-0749","2026-09-20","15:28:00","pix","aprovado","100","web",""
"20-0750","20-0750","2026-09-20","15:29:00","pix","aprovado","100","app",""
"20-0751","20-0751","2026-09-20","15:30:00","pix","aprovado","100","web",""
"20-0752","20-0752","2026-09-20","15:30:00","pix","aprovado","100","app",""
"20-0753","20-0753","2026-09-20","15:31:00","pix","aprovado","100","web",""
"20-0754","20-0754","2026-09-20","15:31:00","pix","aprovado","100","app",""
"20-0755","20-0755","2026-09-20","15:32:00","pix","aprovado","100","web",""
"20-0756","20-0756","2026-09-20","15:33:00","pix","aprovado","100","app",""
"20-0757","20-0757","2026-09-20","15:33:00","pix","aprovado","100","web",""
"20-0758","20-0758","2026-09-20","15:34:00","pix","aprovado","100","app",""
"20-0759","20-0759","2026-09-20","15:34:00","pix","aprovado","100","web",""
"20-0760","20-0760","2026-09-20","15:35:00","pix","aprovado","100","app",""
"20-0761","20-0761","2026-09-20","15:36:00","pix","aprovado","100","web",""
"20-0762","20-0762","2026-09-20","15:36:00","pix","aprovado","100","app",""
"20-0763","20-0763","2026-09-20","15:37:00","pix","aprovado","100","web",""
"20-0764","20-0764","2026-09-20","15:37:00","pix","aprovado","100","app",""
"20-0765","20-0765","2026-09-20","15:38:00","pix","aprovado","100","web",""
"20-0766","20-0766","2026-09-20","15:39:00","pix","aprovado","100","app",""
"20-0767","20-0767","2026-09-20","15:39:00","pix","aprovado","100","web",""
"20-0768","20-0768","2026-09-20","15:40:00","pix","aprovado","100","app",""
"20-0769","20-0769","2026-09-20","15:40:00","pix","aprovado","100","web",""
"20-0770","20-0770","2026-09-20","15:41:00","pix","aprovado","100","app",""
"20-0771","20-0771","2026-09-20","15:42:00","pix","aprovado","100","web",""
"20-0772","20-0772","2026-09-20","15:42:00","pix","aprovado","100","app",""
"20-0773","20-0773","2026-09-20","15:43:00","pix","aprovado","100","web",""
"20-0774","20-0774","2026-09-20","15:43:00","pix","aprovado","100","app",""
"20-0775","20-0775","2026-09-20","15:44:00","pix","aprovado","100","web",""
"20-0776","20-0776","2026-09-20","15:45:00","pix","aprovado","100","app",""
"20-0777","20-0777","2026-09-20","15:45:00","pix","aprovado","100","web",""
"20-0778","20-0778","2026-09-20","15:46:00","pix","aprovado","100","app",""
"20-0779","20-0779","2026-09-20","15:46:00","pix","aprovado","100","web",""
"20-0780","20-0780","2026-09-20","15:47:00","pix","aprovado","100","app",""
"20-0781","20-0781","2026-09-20","15:48:00","pix","aprovado","100","web",""
"20-0782","20-0782","2026-09-20","15:48:00","pix","aprovado","100","app",""
"20-0783","20-0783","2026-09-20","15:49:00","pix","aprovado","100","web",""
"20-0784","20-0784","2026-09-20","15:49:00","pix","aprovado","100","app",""
"20-0785","20-0785","2026-09-20","15:50:00","pix","aprovado","100","web",""
"20-0786","20-0786","2026-09-20","15:51:00","pix","aprovado","100","app",""
"20-0787","20-0787","2026-09-20","15:51:00","pix","aprovado","100","web",""
"20-0788","20-0788","2026-09-20","15:52:00","pix","aprovado","100","app",""
"20-0789","20-0789","2026-09-20","15:52:00","pix","aprovado","100","web",""
"20-0790","20-0790","2026-09-20","15:53:00","pix","aprovado","100","app",""
"20-0791","20-0791","2026-09-20","15:54:00","pix","aprovado","100","web",""
"20-0792","20-0792","2026-09-20","15:54:00","pix","aprovado","100","app",""
"20-0793","20-0793","2026-09-20","15:55:00","pix","aprovado","100","web",""
"20-0794","20-0794","2026-09-20","15:55:00","pix","aprovado","100","app",""
"20-0795","20-0795","2026-09-20","15:56:00","pix","aprovado","100","web",""
"20-0796","20-0796","2026-09-20","15:57:00","pix","aprovado","100","app",""
"20-0797","20-0797","2026-09-20","15:57:00","pix","aprovado","100","web",""
"20-0798","20-0798","2026-09-20","15:58:00","pix","aprovado","100","app",""
"20-0799","20-0799","2026-09-20","15:58:00","pix","aprovado","100","web",""
"20-0800","20-0800","2026-09-20","15:59:00","pix","aprovado","100","app",""
"20-0801","20-0801","2026-09-20","16:00:00","pix","aprovado","100","web",""
"20-0802","20-0802","2026-09-20","16:00:00","pix","aprovado","100","app",""
"20-0803","20-0803","2026-09-20","16:01:00","pix","aprovado","100","web",""
"20-0804","20-0804","2026-09-20","16:01:00","pix","aprovado","100","app",""
"20-0805","20-0805","2026-09-20","16:02:00","pix","aprovado","100","web",""
"20-0806","20-0806","2026-09-20","16:03:00","pix","aprovado","100","app",""
"20-0807","20-0807","2026-09-20","16:03:00","pix","aprovado","100","web",""
"20-0808","20-0808","2026-09-20","16:04:00","pix","aprovado","100","app",""
"20-0809","20-0809","2026-09-20","16:04:00","pix","aprovado","100","web",""
"20-0810","20-0810","2026-09-20","16:05:00","pix","aprovado","100","app",""
"20-0811","20-0811","2026-09-20","16:06:00","pix","aprovado","100","web",""
"20-0812","20-0812","2026-09-20","16:06:00","pix","aprovado","100","app",""
"20-0813","20-0813","2026-09-20","16:07:00","pix","aprovado","100","web",""
"20-0814","20-0814","2026-09-20","16:07:00","pix","aprovado","100","app",""
"20-0815","20-0815","2026-09-20","16:08:00","pix","aprovado","100","web",""
"20-0816","20-0816","2026-09-20","16:09:00","pix","aprovado","100","app",""
"20-0817","20-0817","2026-09-20","16:09:00","pix","aprovado","100","web",""
"20-0818","20-0818","2026-09-20","16:10:00","pix","aprovado","100","app",""
"20-0819","20-0819","2026-09-20","16:10:00","pix","aprovado","100","web",""
"20-0820","20-0820","2026-09-20","16:11:00","pix","aprovado","100","app",""
"20-0821","20-0821","2026-09-20","16:12:00","pix","aprovado","100","web",""
"20-0822","20-0822","2026-09-20","16:12:00","pix","aprovado","100","app",""
"20-0823","20-0823","2026-09-20","16:13:00","pix","aprovado","100","web",""
"20-0824","20-0824","2026-09-20","16:13:00","pix","aprovado","100","app",""
"20-0825","20-0825","2026-09-20","16:14:00","pix","aprovado","100","web",""
"20-0826","20-0826","2026-09-20","16:15:00","pix","aprovado","100","app",""
"20-0827","20-0827","2026-09-20","16:15:00","pix","aprovado","100","web",""
"20-0828","20-0828","2026-09-20","16:16:00","pix","aprovado","100","app",""
"20-0829","20-0829","2026-09-20","16:16:00","pix","aprovado","100","web",""
"20-0830","20-0830","2026-09-20","16:17:00","pix","aprovado","100","app",""
"20-0831","20-0831","2026-09-20","16:18:00","pix","aprovado","100","web",""
"20-0832","20-0832","2026-09-20","16:18:00","pix","aprovado","100","app",""
"20-0833","20-0833","2026-09-20","16:19:00","pix","aprovado","100","web",""
"20-0834","20-0834","2026-09-20","16:19:00","pix","aprovado","100","app",""
"20-0835","20-0835","2026-09-20","16:20:00","pix","aprovado","100","web",""
"20-0836","20-0836","2026-09-20","16:21:00","pix","aprovado","100","app",""
"20-0837","20-0837","2026-09-20","16:21:00","pix","aprovado","100","web",""
"20-0838","20-0838","2026-09-20","16:22:00","pix","aprovado","100","app",""
"20-0839","20-0839","2026-09-20","16:22:00","pix","aprovado","100","web",""
"20-0840","20-0840","2026-09-20","16:23:00","pix","aprovado","100","app",""
"20-0841","20-0841","2026-09-20","16:24:00","pix","aprovado","100","web",""
"20-0842","20-0842","2026-09-20","16:24:00","pix","aprovado","100","app",""
"20-0843","20-0843","2026-09-20","16:25:00","pix","aprovado","100","web",""
"20-0844","20-0844","2026-09-20","16:25:00","pix","aprovado","100","app",""
"20-0845","20-0845","2026-09-20","16:26:00","pix","aprovado","100","web",""
"20-0846","20-0846","2026-09-20","16:27:00","pix","aprovado","100","app",""
"20-0847","20-0847","2026-09-20","16:27:00","pix","aprovado","100","web",""
"20-0848","20-0848","2026-09-20","16:28:00","pix","aprovado","100","app",""
"20-0849","20-0849","2026-09-20","16:28:00","pix","aprovado","100","web",""
"20-0850","20-0850","2026-09-20","16:29:00","pix","aprovado","100","app",""
"20-0851","20-0851","2026-09-20","16:30:00","pix","aprovado","100","web",""
"20-0852","20-0852","2026-09-20","16:30:00","pix","aprovado","100","app",""
"20-0853","20-0853","2026-09-20","16:31:00","pix","aprovado","100","web",""
"20-0854","20-0854","2026-09-20","16:31:00","pix","aprovado","100","app",""
"20-0855","20-0855","2026-09-20","16:32:00","pix","aprovado","100","web",""
"20-0856","20-0856","2026-09-20","16:33:00","pix","aprovado","100","app",""
"20-0857","20-0857","2026-09-20","16:33:00","pix","aprovado","100","web",""
"20-0858","20-0858","2026-09-20","16:34:00","pix","aprovado","100","app",""
"20-0859","20-0859","2026-09-20","16:34:00","pix","aprovado","100","web",""
"20-0860","20-0860","2026-09-20","16:35:00","pix","aprovado","100","app",""
"20-0861","20-0861","2026-09-20","16:36:00","pix","aprovado","100","web",""
"20-0862","20-0862","2026-09-20","16:36:00","pix","aprovado","100","app",""
"20-0863","20-0863","2026-09-20","16:37:00","pix","aprovado","100","web",""
"20-0864","20-0864","2026-09-20","16:37:00","pix","aprovado","100","app",""
"20-0865","20-0865","2026-09-20","16:38:00","pix","aprovado","100","web",""
"20-0866","20-0866","2026-09-20","16:39:00","pix","aprovado","100","app",""
"20-0867","20-0867","2026-09-20","16:39:00","pix","aprovado","100","web",""
"20-0868","20-0868","2026-09-20","16:40:00","pix","aprovado","100","app",""
"20-0869","20-0869","2026-09-20","16:40:00","pix","aprovado","100","web",""
"20-0870","20-0870","2026-09-20","16:41:00","pix","aprovado","100","app",""
"20-0871","20-0871","2026-09-20","16:42:00","pix","aprovado","100","web",""
"20-0872","20-0872","2026-09-20","16:42:00","pix","aprovado","100","app",""
"20-0873","20-0873","2026-09-20","16:43:00","pix","aprovado","100","web",""
"20-0874","20-0874","2026-09-20","16:43:00","pix","aprovado","100","app",""
"20-0875","20-0875","2026-09-20","16:44:00","pix","aprovado","100","web",""
"20-0876","20-0876","2026-09-20","16:45:00","pix","aprovado","100","app",""
"20-0877","20-0877","2026-09-20","16:45:00","pix","aprovado","100","web",""
"20-0878","20-0878","2026-09-20","16:46:00","pix","aprovado","100","app",""
"20-0879","20-0879","2026-09-20","16:46:00","pix","aprovado","100","web",""
"20-0880","20-0880","2026-09-20","16:47:00","pix","aprovado","100","app",""
"20-0881","20-0881","2026-09-20","16:48:00","pix","aprovado","100","web",""
"20-0882","20-0882","2026-09-20","16:48:00","pix","aprovado","100","app",""
"20-0883","20-0883","2026-09-20","16:49:00","pix","aprovado","100","web",""
"20-0884","20-0884","2026-09-20","16:49:00","pix","aprovado","100","app",""
"20-0885","20-0885","2026-09-20","16:50:00","pix","aprovado","100","web",""
"20-0886","20-0886","2026-09-20","16:51:00","pix","aprovado","100","app",""
"20-0887","20-0887","2026-09-20","16:51:00","pix","aprovado","100","web",""
"20-0888","20-0888","2026-09-20","16:52:00","pix","aprovado","100","app",""
"20-0889","20-0889","2026-09-20","16:52:00","pix","aprovado","100","web",""
"20-0890","20-0890","2026-09-20","16:53:00","pix","aprovado","100","app",""
"20-0891","20-0891","2026-09-20","16:54:00","pix","aprovado","100","web",""
"20-0892","20-0892","2026-09-20","16:54:00","pix","aprovado","100","app",""
"20-0893","20-0893","2026-09-20","16:55:00","pix","aprovado","100","web",""
"20-0894","20-0894","2026-09-20","16:55:00","pix","aprovado","100","app",""
"20-0895","20-0895","2026-09-20","16:56:00","pix","aprovado","100","web",""
"20-0896","20-0896","2026-09-20","16:57:00","pix","aprovado","100","app",""
"20-0897","20-0897","2026-09-20","16:57:00","pix","aprovado","100","web",""
"20-0898","20-0898","2026-09-20","16:58:00","pix","aprovado","100","app",""
"20-0899","20-0899","2026-09-20","16:58:00","pix","aprovado","100","web",""
"20-0900","20-0900","2026-09-20","16:59:00","pix","aprovado","100","app",""
"20-0901","20-0901","2026-09-20","17:00:00","pix","aprovado","100","web",""
"20-0902","20-0902","2026-09-20","17:00:00","pix","aprovado","100","app",""
"20-0903","20-0903","2026-09-20","17:01:00","pix","aprovado","100","web",""
"20-0904","20-0904","2026-09-20","17:01:00","pix","aprovado","100","app",""
"20-0905","20-0905","2026-09-20","17:02:00","pix","aprovado","100","web",""
"20-0906","20-0906","2026-09-20","17:03:00","pix","aprovado","100","app",""
"20-0907","20-0907","2026-09-20","17:03:00","pix","aprovado","100","web",""
"20-0908","20-0908","2026-09-20","17:04:00","pix","aprovado","100","app",""
"20-0909","20-0909","2026-09-20","17:04:00","pix","aprovado","100","web",""
"20-0910","20-0910","2026-09-20","17:05:00","pix","aprovado","100","app",""
"20-0911","20-0911","2026-09-20","17:06:00","pix","aprovado","100","web",""
"20-0912","20-0912","2026-09-20","17:06:00","pix","aprovado","100","app",""
"20-0913","20-0913","2026-09-20","17:07:00","pix","aprovado","100","web",""
"20-0914","20-0914","2026-09-20","17:07:00","pix","aprovado","100","app",""
"20-0915","20-0915","2026-09-20","17:08:00","pix","aprovado","100","web",""
"20-0916","20-0916","2026-09-20","17:09:00","pix","aprovado","100","app",""
"20-0917","20-0917","2026-09-20","17:09:00","pix","aprovado","100","web",""
"20-0918","20-0918","2026-09-20","17:10:00","pix","aprovado","100","app",""
"20-0919","20-0919","2026-09-20","17:10:00","pix","aprovado","100","web",""
"20-0920","20-0920","2026-09-20","17:11:00","pix","aprovado","100","app",""
"20-0921","20-0921","2026-09-20","17:12:00","pix","aprovado","100","web",""
"20-0922","20-0922","2026-09-20","17:12:00","pix","aprovado","100","app",""
"20-0923","20-0923","2026-09-20","17:13:00","pix","aprovado","100","web",""
"20-0924","20-0924","2026-09-20","17:13:00","pix","aprovado","100","app",""
"20-0925","20-0925","2026-09-20","17:14:00","pix","aprovado","100","web",""
"20-0926","20-0926","2026-09-20","17:15:00","pix","aprovado","100","app",""
"20-0927","20-0927","2026-09-20","17:15:00","pix","aprovado","100","web",""
"20-0928","20-0928","2026-09-20","17:16:00","pix","aprovado","100","app",""
"20-0929","20-0929","2026-09-20","17:16:00","pix","aprovado","100","web",""
"20-0930","20-0930","2026-09-20","17:17:00","pix","aprovado","100","app",""
"20-0931","20-0931","2026-09-20","17:18:00","pix","aprovado","100","web",""
"20-0932","20-0932","2026-09-20","17:18:00","pix","aprovado","100","app",""
"20-0933","20-0933","2026-09-20","17:19:00","pix","aprovado","100","web",""
"20-0934","20-0934","2026-09-20","17:19:00","pix","aprovado","100","app",""
"20-0935","20-0935","2026-09-20","17:20:00","pix","aprovado","100","web",""
"20-0936","20-0936","2026-09-20","17:21:00","pix","aprovado","100","app",""
"20-0937","20-0937","2026-09-20","17:21:00","pix","aprovado","100","web",""
"20-0938","20-0938","2026-09-20","17:22:00","pix","aprovado","100","app",""
"20-0939","20-0939","2026-09-20","17:22:00","pix","aprovado","100","web",""
"20-0940","20-0940","2026-09-20","17:23:00","pix","aprovado","100","app",""
"20-0941","20-0941","2026-09-20","17:24:00","pix","aprovado","100","web",""
"20-0942","20-0942","2026-09-20","17:24:00","pix","aprovado","100","app",""
"20-0943","20-0943","2026-09-20","17:25:00","pix","aprovado","100","web",""
"20-0944","20-0944","2026-09-20","17:25:00","pix","aprovado","100","app",""
"20-0945","20-0945","2026-09-20","17:26:00","pix","aprovado","100","web",""
"20-0946","20-0946","2026-09-20","17:27:00","pix","aprovado","100","app",""
"20-0947","20-0947","2026-09-20","17:27:00","pix","aprovado","100","web",""
"20-0948","20-0948","2026-09-20","17:28:00","pix","aprovado","100","app",""
"20-0949","20-0949","2026-09-20","17:28:00","pix","aprovado","100","web",""
"20-0950","20-0950","2026-09-20","17:29:00","pix","aprovado","100","app",""
"20-0951","20-0951","2026-09-20","17:30:00","pix","aprovado","100","web",""
"20-0952","20-0952","2026-09-20","17:30:00","pix","aprovado","100","app",""
"20-0953","20-0953","2026-09-20","17:31:00","pix","aprovado","100","web",""
"20-0954","20-0954","2026-09-20","17:31:00","pix","aprovado","100","app",""
"20-0955","20-0955","2026-09-20","17:32:00","pix","aprovado","100","web",""
"20-0956","20-0956","2026-09-20","17:33:00","pix","aprovado","100","app",""
"20-0957","20-0957","2026-09-20","17:33:00","pix","aprovado","100","web",""
"20-0958","20-0958","2026-09-20","17:34:00","pix","aprovado","100","app",""
"20-0959","20-0959","2026-09-20","17:34:00","pix","aprovado","100","web",""
"20-0960","20-0960","2026-09-20","17:35:00","pix","aprovado","100","app",""
"20-0961","20-0961","2026-09-20","17:36:00","pix","falhou","100","web","RECUSADO"
"20-0962","20-0962","2026-09-20","17:36:00","pix","falhou","100","app","RECUSADO"
"20-0963","20-0963","2026-09-20","17:37:00","pix","falhou","100","web","RECUSADO"
"20-0964","20-0964","2026-09-20","17:37:00","pix","falhou","100","app","RECUSADO"
"20-0965","20-0965","2026-09-20","17:38:00","pix","falhou","100","web","RECUSADO"
"20-0966","20-0966","2026-09-20","17:39:00","pix","falhou","100","app","RECUSADO"
"20-0967","20-0967","2026-09-20","17:39:00","pix","falhou","100","web","RECUSADO"
"20-0968","20-0968","2026-09-20","17:40:00","pix","falhou","100","app","RECUSADO"
"20-0969","20-0969","2026-09-20","17:40:00","pix","falhou","100","web","RECUSADO"
"20-0970","20-0970","2026-09-20","17:41:00","pix","falhou","100","app","RECUSADO"
"20-0971","20-0971","2026-09-20","17:42:00","pix","falhou","100","web","RECUSADO"
"20-0972","20-0972","2026-09-20","17:42:00","pix","falhou","100","app","RECUSADO"
"20-0973","20-0973","2026-09-20","17:43:00","pix","falhou","100","web","RECUSADO"
"20-0974","20-0974","2026-09-20","17:43:00","pix","falhou","100","app","RECUSADO"
"20-0975","20-0975","2026-09-20","17:44:00","pix","falhou","100","web","RECUSADO"
"20-0976","20-0976","2026-09-20","17:45:00","pix","falhou","100","app","RECUSADO"
"20-0977","20-0977","2026-09-20","17:45:00","pix","falhou","100","web","RECUSADO"
"20-0978","20-0978","2026-09-20","17:46:00","pix","falhou","100","app","RECUSADO"
"20-0979","20-0979","2026-09-20","17:46:00","pix","falhou","100","web","RECUSADO"
"20-0980","20-0980","2026-09-20","17:47:00","pix","falhou","100","app","RECUSADO"
"20-0981","20-0981","2026-09-20","17:48:00","pix","falhou","100","web","RECUSADO"
"20-0982","20-0982","2026-09-20","17:48:00","pix","falhou","100","app","RECUSADO"
"20-0983","20-0983","2026-09-20","17:49:00","pix","falhou","100","web","RECUSADO"
"20-0984","20-0984","2026-09-20","17:49:00","pix","falhou","100","app","RECUSADO"
"20-0985","20-0985","2026-09-20","17:50:00","pix","falhou","100","web","RECUSADO"
"20-0986","20-0986","2026-09-20","17:51:00","pix","falhou","100","app","RECUSADO"
"20-0987","20-0987","2026-09-20","17:51:00","pix","falhou","100","web","RECUSADO"
"20-0988","20-0988","2026-09-20","17:52:00","pix","falhou","100","app","RECUSADO"
"20-0989","20-0989","2026-09-20","17:52:00","pix","falhou","100","web","RECUSADO"
"20-0990","20-0990","2026-09-20","17:53:00","pix","falhou","100","app","RECUSADO"
"20-0991","20-0991","2026-09-20","17:54:00","pix","falhou","100","web","RECUSADO"
"20-0992","20-0992","2026-09-20","17:54:00","pix","falhou","100","app","RECUSADO"
"20-0993","20-0993","2026-09-20","17:55:00","pix","falhou","100","web","RECUSADO"
"20-0994","20-0994","2026-09-20","17:55:00","pix","falhou","100","app","RECUSADO"
"20-0995","20-0995","2026-09-20","17:56:00","pix","falhou","100","web","RECUSADO"
"20-0996","20-0996","2026-09-20","17:57:00","pix","falhou","100","app","RECUSADO"
"20-0997","20-0997","2026-09-20","17:57:00","pix","falhou","100","web","RECUSADO"
"20-0998","20-0998","2026-09-20","17:58:00","pix","falhou","100","app","RECUSADO"
"20-0999","20-0999","2026-09-20","17:58:00","pix","falhou","100","web","RECUSADO"
"20-1000","20-1000","2026-09-20","17:59:00","pix","falhou","100","app","RECUSADO"
"19-0001","19-0001","2026-09-19","08:00:00","cartao","aprovado","100","web",""
"20-0001","20-0001","2026-09-20","08:00:00","cartao","aprovado","100","web",""
"sem-valor","sem-valor","2026-09-20","08:00:00","cartao","aprovado","","web",""
